"Accipiter gentilis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Accipiter_gentilis_2019-10-08_08-57-22_print--trimmed--(2020-01-15--14:30:18).jpg"
"Accipiter nisus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Accipiter_nisus_2019-10-08_08-57-26_print--trimmed--(2020-01-15--14:30:18).jpg"
"Acinonyx jubatus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Acinonyx_jubatus_2019-10-08_08-57-41_print--trimmed--(2020-01-15--14:30:18).jpg"
"Acipenser sturio","https://pipeline-museumapp.naturalis.nl/iucn_maps/Acipenser_sturio_2019-10-08_08-57-45_print--trimmed--(2020-01-15--14:30:18).jpg"
"Acrocephalus arundinaceus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Acrocephalus_arundinaceus_2019-10-08_08-57-50_print--trimmed--(2020-01-15--14:30:18).jpg"
"Acryllium vulturinum","https://pipeline-museumapp.naturalis.nl/iucn_maps/Acryllium_vulturinum_2019-10-08_08-57-59_print--trimmed--(2020-01-15--14:30:18).jpg"
"Actitis hypoleucos","https://pipeline-museumapp.naturalis.nl/iucn_maps/Actitis_hypoleucos_2019-10-08_08-58-03_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aegithalos caudatus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aegithalos_caudatus_2019-10-08_08-58-07_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aegolius funereus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aegolius_funereus_2019-10-08_08-58-12_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aegypius monachus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aegypius_monachus_2019-10-08_08-58-17_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aepyceros melampus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aepyceros_melampus_2019-10-08_08-58-22_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aerodramus fuciphagus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aerodramus_fuciphagus_2019-10-08_08-58-26_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aesculus hippocastanum","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aesculus_hippocastanum_2019-10-08_08-58-30_print--trimmed--(2020-01-15--14:30:18).jpg"
"Agamia agami","https://pipeline-museumapp.naturalis.nl/iucn_maps/Agamia_agami_2019-10-08_08-58-35_print--trimmed--(2020-01-15--14:30:18).jpg"
"Agaricia agaricites","https://pipeline-museumapp.naturalis.nl/iucn_maps/Agaricia_agaricites_2019-10-08_08-58-39_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ailuropoda melanoleuca","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ailuropoda_melanoleuca_2019-10-08_08-58-44_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ailurus fulgens","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ailurus_fulgens_2019-10-08_08-58-49_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aix galericulata","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aix_galericulata_2019-10-08_08-58-53_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alauda arvensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alauda_arvensis_2019-10-08_08-58-57_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alcedo atthis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alcedo_atthis_2019-10-08_08-59-02_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alces alces  )","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alces_alces_019-10-08_08-59-06)_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alligator mississippiensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alligator_mississippiensis_2019-10-08_08-59-13_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alopias vulpinus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alopias_vulpinus_2019-10-08_08-59-21_print--trimmed--(2020-01-15--14:30:18).jpg"
"Alytes obstetricans","https://pipeline-museumapp.naturalis.nl/iucn_maps/Alytes_obstetricans_2019-10-08_08-59-26_print--trimmed--(2020-01-15--14:30:18).jpg"
"Amazilia fimbriata","https://pipeline-museumapp.naturalis.nl/iucn_maps/Amazilia_fimbriata_2019-10-08_08-59-31_print--trimmed--(2020-01-15--14:30:18).jpg"
"Amblyraja radiata","https://pipeline-museumapp.naturalis.nl/iucn_maps/Amblyraja_radiata_2019-10-08_08-59-35_print--trimmed--(2020-01-15--14:30:18).jpg"
"Amblysomus hottentotus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Amblysomus_hottentotus_2019-10-08_08-59-39_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ameiva ameiva","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ameiva_ameiva_2019-10-08_08-59-43_print--trimmed--(2020-01-15--14:30:18).jpg"
"Amphisbaena fuliginosa","https://pipeline-museumapp.naturalis.nl/iucn_maps/Amphisbaena_fuliginosa_2019-10-08_08-59-48_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anas platyrhynchos","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anas_platyrhynchos_2019-10-08_09-00-03_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anax imperator","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anax_imperator_2019-10-08_09-00-12_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anaxyrus terrestris","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anaxyrus_terrestris_2019-10-08_09-00-08_print--trimmed--(2020-01-15--14:30:18).jpg"
"Andrias davidianus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Andrias_davidianus_2019-10-08_09-00-16_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anguilla anguilla","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anguilla_anguilla_2019-10-08_09-00-21_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anguis fragilis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anguis_fragilis_2019-10-16_15-06-07_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anhinga rufa","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anhinga_rufa_2019-10-08_09-00-36_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anodorhynchus hyacinthinus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anodorhynchus_hyacinthinus_2019-10-08_09-00-43_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anoura geoffroyi","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anoura_geoffroyi_2019-10-08_09-00-48_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anser anser","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anser_anser_2019-10-08_09-00-52_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anthropoides virgo","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anthropoides_virgo_2019-10-08_09-00-56_print--trimmed--(2020-01-15--14:30:18).jpg"
"Anthus pratensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Anthus_pratensis_2019-10-08_09-01-01_print--trimmed--(2020-01-15--14:30:18).jpg"
"Antidorcas marsupialis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Antidorcas_marsupialis_2019-10-08_09-01-05_print--trimmed--(2020-01-15--14:30:18).jpg"
"Antilope cervicapra","https://pipeline-museumapp.naturalis.nl/iucn_maps/Antilope_cervicapra_2019-10-08_09-01-09_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aonyx cinereus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aonyx_cinereus_2019-10-08_09-01-14_print--trimmed--(2020-01-15--14:30:18).jpg"
"Apodemus agrarius","https://pipeline-museumapp.naturalis.nl/iucn_maps/Apodemus_agrarius_2019-10-08_09-01-29_print--trimmed--(2020-01-15--14:30:18).jpg"
"Apodemus sylvaticus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Apodemus_sylvaticus_2019-10-08_09-01-33_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aptenodytes forsteri","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aptenodytes_forsteri_2019-10-16_14-59-35_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aptenodytes patagonicus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aptenodytes_patagonicus_2019-10-08_09-01-38_print--trimmed--(2020-01-15--14:30:18).jpg"
"Apteryx australis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Apteryx_australis_2019-10-08_09-01-42_print--trimmed--(2020-01-15--14:30:18).jpg"
"Apteryx mantelli","https://pipeline-museumapp.naturalis.nl/iucn_maps/Apteryx_mantelli_2019-10-08_09-01-47_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aquila audax","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aquila_audax_2019-10-08_09-01-51_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aquila nipalensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aquila_nipalensis_2019-10-08_09-01-58_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ara ararauna","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ara_ararauna_2019-10-08_09-02-04_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ara chloropterus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ara_chloropterus_2019-10-08_09-02-09_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ardea cinerea","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ardea_cinerea_2019-10-08_09-02-16_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ardea purpurea","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ardea_purpurea_2019-10-08_09-02-20_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ardeotis kori","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ardeotis_kori_2019-10-08_09-02-24_print--trimmed--(2020-01-15--14:30:18).jpg"
"Arenaria interpres","https://pipeline-museumapp.naturalis.nl/iucn_maps/Arenaria_interpres_2019-10-08_09-02-29_print--trimmed--(2020-01-15--14:30:18).jpg"
"Arion rufus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Arion_rufus_2019-10-08_09-02-33_print--trimmed--(2020-01-15--14:30:18).jpg"
"Artibeus jamaicensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Artibeus_jamaicensis_2019-10-08_09-02-38_print--trimmed--(2020-01-15--14:30:18).jpg"
"Asio flammeus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Asio_flammeus_2019-10-08_09-02-42_print--trimmed--(2020-01-15--14:30:18).jpg"
"Asio otus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Asio_otus_2019-10-08_09-02-46_print--trimmed--(2020-01-15--14:30:18).jpg"
"Astrapia nigra","https://pipeline-museumapp.naturalis.nl/iucn_maps/Astrapia_nigra_2019-10-08_09-02-51_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ateles paniscus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ateles_paniscus_2019-10-08_09-02-55_print--trimmed--(2020-01-15--14:30:18).jpg"
"Athene noctua","https://pipeline-museumapp.naturalis.nl/iucn_maps/Athene_noctua_2019-10-08_09-03-00_print--trimmed--(2020-01-15--14:30:18).jpg"
"Aulacorhynchus prasinus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Aulacorhynchus_prasinus_2019-10-08_09-03-04_print--trimmed--(2020-01-15--14:30:18).jpg"
"Babyrousa babyrussa","https://pipeline-museumapp.naturalis.nl/iucn_maps/Babyrousa_babyrussa_2019-10-08_09-03-08_print--trimmed--(2020-01-15--14:30:18).jpg"
"Balaenoptera borealis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Balaenoptera_borealis_2019-10-08_09-03-13_print--trimmed--(2020-01-15--14:30:18).jpg"
"Balearica pavonina","https://pipeline-museumapp.naturalis.nl/iucn_maps/Balearica_pavonina_2019-10-08_09-03-22_print--trimmed--(2020-01-15--14:30:18).jpg"
"Barnardius zonarius","https://pipeline-museumapp.naturalis.nl/iucn_maps/Barnardius_zonarius_2019-10-08_09-03-26_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bassariscus astutus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bassariscus_astutus_2019-10-08_09-03-31_print--trimmed--(2020-01-15--14:30:18).jpg"
"Belone belone","https://pipeline-museumapp.naturalis.nl/iucn_maps/Belone_belone_2019-10-08_09-03-39_print--trimmed--(2020-01-15--14:30:18).jpg"
"Betta splendens","https://pipeline-museumapp.naturalis.nl/iucn_maps/Betta_splendens_2019-10-08_09-03-57_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bison bison","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bison_bison_2019-10-08_09-04-04_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bison bonasus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bison_bonasus_2019-10-08_09-04-09_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bombycilla garrulus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bombycilla_garrulus_2019-10-08_09-04-27_print--trimmed--(2020-01-15--14:30:18).jpg"
"Boselaphus tragocamelus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Boselaphus_tragocamelus_2019-10-08_09-04-41_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bos javanicus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bos_javanicus_2019-10-08_09-04-32_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bradypus tridactylus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bradypus_tridactylus_2019-10-08_09-04-50_print--trimmed--(2020-01-15--14:30:18).jpg"
"Branta bernicla","https://pipeline-museumapp.naturalis.nl/iucn_maps/Branta_bernicla_2019-10-08_09-04-54_print--trimmed--(2020-01-15--14:30:18).jpg"
"Branta leucopsis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Branta_leucopsis_2019-10-08_09-05-07_print--trimmed--(2020-01-15--14:30:18).jpg"
"Branta ruficollis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Branta_ruficollis_2019-10-08_09-05-11_print--trimmed--(2020-01-15--14:30:18).jpg"
"Branta sandvicensis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Branta_sandvicensis_2019-10-08_09-05-16_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bubalus depressicornis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bubalus_depressicornis_2019-10-08_09-05-22_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bubo bubo","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bubo_bubo_2019-10-08_09-05-27_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bubo lacteus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bubo_lacteus_2019-10-08_09-05-32_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bubo scandiacus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bubo_scandiacus_2019-10-08_09-05-36_print--trimmed--(2020-01-15--14:30:18).jpg"
"Buceros hydrocorax","https://pipeline-museumapp.naturalis.nl/iucn_maps/Buceros_hydrocorax_2019-10-08_09-05-42_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bucorvus leadbeateri","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bucorvus_leadbeateri_2019-10-08_09-05-47_print--trimmed--(2020-01-15--14:30:18).jpg"
"Bufo bufo","https://pipeline-museumapp.naturalis.nl/iucn_maps/Bufo_bufo_2019-10-08_09-05-52_print--trimmed--(2020-01-15--14:30:18).jpg"
"Buteo buteo","https://pipeline-museumapp.naturalis.nl/iucn_maps/Buteo_buteo_2019-10-08_09-05-58_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cacajao melanocephalus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cacajao_melanocephalus_2019-10-08_09-06-03_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cacatua haematuropygia","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cacatua_haematuropygia_2019-10-08_09-06-08_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cacicus haemorrhous","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cacicus_haemorrhous_2019-10-08_09-06-13_print--trimmed--(2020-01-15--14:30:18).jpg"
"Caiman crocodilus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Caiman_crocodilus_2019-10-08_09-06-17_print--trimmed--(2020-01-15--14:30:18).jpg"
"Caiman yacare","https://pipeline-museumapp.naturalis.nl/iucn_maps/Caiman_yacare_2019-10-08_09-06-23_print--trimmed--(2020-01-15--14:30:18).jpg"
"Calidris alba","https://pipeline-museumapp.naturalis.nl/iucn_maps/Calidris_alba_2019-10-08_09-06-27_print--trimmed--(2020-01-15--14:30:18).jpg"
"Calidris alpina","https://pipeline-museumapp.naturalis.nl/iucn_maps/Calidris_alpina_2019-10-08_09-06-32_print--trimmed--(2020-01-15--14:30:18).jpg"
"Callionymus lyra","https://pipeline-museumapp.naturalis.nl/iucn_maps/Callionymus_lyra_2019-10-08_09-06-37_print--trimmed--(2020-01-15--14:30:18).jpg"
"Callonetta leucophrys","https://pipeline-museumapp.naturalis.nl/iucn_maps/Callonetta_leucophrys_2019-10-08_09-06-42_print--trimmed--(2020-01-15--14:30:18).jpg"
"Callosciurus prevostii","https://pipeline-museumapp.naturalis.nl/iucn_maps/Callosciurus_prevostii_2019-10-16_13-32-05_print--trimmed--(2020-01-15--14:30:18).jpg"
"Canis lupus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Canis_lupus_2019-10-16_13-32-19_print--trimmed--(2020-01-15--14:30:18).jpg"
"Capra ibex","https://pipeline-museumapp.naturalis.nl/iucn_maps/Capra_ibex_2019-10-16_13-32-26_print--trimmed--(2020-01-15--14:30:18).jpg"
"Capreolus capreolus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Capreolus_capreolus_2019-10-16_13-32-31_print--trimmed--(2020-01-15--14:30:18).jpg"
"Caracal caracal","https://pipeline-museumapp.naturalis.nl/iucn_maps/Caracal_caracal_2019-10-16_13-32-36_print--trimmed--(2020-01-15--14:30:18).jpg"
"Caracara plancus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Caracara_plancus_2019-10-16_13-32-40_print--trimmed--(2020-01-15--14:30:18).jpg"
"Carcharodon carcharias","https://pipeline-museumapp.naturalis.nl/iucn_maps/Carcharodon_carcharias_2019-10-16_13-32-44_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cardinalis cardinalis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cardinalis_cardinalis_2019-10-16_13-32-49_print--trimmed--(2020-01-15--14:30:18).jpg"
"Carduelis carduelis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Carduelis_carduelis_2019-10-16_13-32-53_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cariama cristata","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cariama_cristata_2019-10-16_13-32-58_print--trimmed--(2020-01-15--14:30:18).jpg"
"Carnegiea gigantea","https://pipeline-museumapp.naturalis.nl/iucn_maps/Carnegiea_gigantea_2019-10-16_13-33-02_print--trimmed--(2020-01-15--14:30:18).jpg"
"Castanea sativa","https://pipeline-museumapp.naturalis.nl/iucn_maps/Castanea_sativa_2019-10-16_13-33-09_print--trimmed--(2020-01-15--14:30:18).jpg"
"Castor fiber","https://pipeline-museumapp.naturalis.nl/iucn_maps/Castor_fiber_2019-10-16_13-33-13_print--trimmed--(2020-01-15--14:30:18).jpg"
"Casuarius casuarius","https://pipeline-museumapp.naturalis.nl/iucn_maps/Casuarius_casuarius_2019-10-16_13-33-18_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cathartes aura","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cathartes_aura_2019-10-16_13-33-22_print--trimmed--(2020-01-15--14:30:18).jpg"
"Ceratotherium simum","https://pipeline-museumapp.naturalis.nl/iucn_maps/Ceratotherium_simum_2019-10-16_13-33-39_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cercartetus caudatus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cercartetus_caudatus_2019-10-16_13-33-43_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cercopithecus cephus","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cercopithecus_cephus_2019-10-16_13-33-51_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cercopithecus mitis","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cercopithecus_mitis_2019-10-16_13-33-55_print--trimmed--(2020-01-15--14:30:18).jpg"
"Cercopithecus petaurista","https://pipeline-museumapp.naturalis.nl/iucn_maps/Cercopithecus_petaurista_2019-10-16_13-34-00_print--trimmed--(2020-01-15--14:30:18).jpg"
"Certhia brachydactyla","https://pipeline-museumapp.naturalis.nl/iucn_maps/Certhia_brachydactyla_2019-10-16_13-34-04_print--trimmed--(2020-01-15--14:30:18).jpg"
